station_id,station_name,latitude,longitude,data_start,data_end,country_id
D4445,Wernigerode-Schierke,51.7658,10.6533,1902-12-01,2024-04-21,53
68350,Potchefstroom Agric.,-26.7333,27.0667,1903-01-01,2024-12-30,129
42779,Pendra Road,22.7667,81.9,1903-06-23,2024-04-12,61
68341,Lichtenburg / Ooseinde,-26.1331,26.1669,1903-10-01,2024-12-30,129
72769,Cut Bank / Little Browning,48.6084,-112.3761,1903-12-01,2024-12-30,149
27995,Samara Bezencuk,52.9833,49.4333,1904-01-01,2024-12-29,119
23324,Petrun,66.4667,60.75,1904-01-01,2024-04-20,119
74641,"Woodward, West Woodward Airport",36.4333,-99.5167,1904-05-01,2024-12-29,149
38987,Gyshgy,35.2833,62.35,1904-09-01,2024-04-21,144
72655,Saint Cloud / St Cloud / Cable,45.5466,-94.0599,1904-09-01,2024-12-30,149
D2629,Kleve,51.7612,6.0954,1904-10-01,2024-04-21,53
35229,Aktjubinsk,50.2833,57.15,1904-11-01,2024-04-21,71
08238,Tortosa,40.8167,0.5,1905-01-01,2024-04-17,131
91190,Kahului Airport,20.9,-156.4333,1905-01-01,2024-12-30,149
34720,Taganrog,47.2,38.9,1905-01-01,2024-04-21,119
68618,Calvinia,-31.4667,19.7667,1905-07-01,2024-12-25,129
35746,Aralskoe More,46.7833,61.65,1905-10-01,2024-04-21,71
68449,Ficksburg,-28.8272,27.9042,1905-11-01,2024-12-17,129
26227,Ruhnu,57.7833,23.2589,1905-12-31,2024-01-31,77
61090,Zinder,13.7833,8.9833,1906-01-01,2024-04-17,104
06380,Maastricht Airport Zuid Limburg,50.9167,5.7833,1906-01-01,2024-04-19,101
06310,Vlissingen,51.45,3.6,1906-01-01,2024-04-19,101
10393,Lindenberg,52.2167,14.1167,1906-04-01,2024-04-21,53
11464,Milesovka,50.55,13.933300000000001,1906-05-01,2024-04-20,37
72747,Falls International Airport,48.5667,-93.4,1906-07-01,2024-12-29,149
43105,Kalingapatam,18.3333,84.1333,1906-08-01,2024-03-22,61
70271,Gulkana Airport,62.15,-145.45,1907-03-02,2024-12-31,149
D5099,Trier-Zewen,49.7326,6.6131,1907-05-01,2024-04-21,53
10609,Trier-Petrisberg,49.75,6.6667,1907-05-01,2024-04-21,53
72263,Mathis Field,31.35,-100.5,1907-08-01,2024-12-30,149
02836,Sodankyla,67.3667,26.65,1908-01-01,2024-04-19,48
32098,Poronajsk,49.2167,143.1,1908-01-01,2024-04-20,119
70277,Seward,60.1167,-149.45,1908-02-01,2024-04-16,149
71243,Lethbridge CDA,49.7,-112.77,1908-02-17,2024-04-17,24
87585,Buenos Aires Observatorio,-34.5833,-58.4833,1908-09-02,2024-12-30,4
31832,Bikin,46.8,134.2667,1909-02-01,2024-02-13,119
68442,"Bloemfontein, Bloemfontein Airport",-29.1,26.3,1909-02-01,2024-12-30,129
72451,Dodge City Regional Airport,37.7667,-99.1333,1909-04-01,2024-12-30,149
70296,Merle K. Smith Airport,60.5,-145.4833,1909-05-05,2024-04-16,149
31253,Bomnak,54.7167,128.9333,1909-06-19,2024-04-20,119
21921,Kjusjur,70.6833,127.4,1909-08-01,2024-04-20,119
72326,McGhee Tyson Airport,35.8167,-83.9833,1910-01-01,2024-12-30,149
60115,Oujda,34.7833,-1.9333,1910-01-01,2024-04-17,96
43041,Jagdalpur,19.0833,82.0333,1910-01-01,2024-04-19,61
10948,Oberstdorf,47.4,10.2833,1910-01-01,2024-04-21,53
38565,Nurata,40.55,65.6833,1910-01-28,2024-04-21,151
37663,Ahty,41.4667,47.75,1910-02-01,2024-03-27,119
72741,Park Falls,45.9333,-90.45,1910-05-01,2024-04-18,149
30673,Mogoca,53.75,119.7333,1910-08-01,2024-04-20,119
43237,Anantapur,14.683300000000001,77.6167,1910-08-12,2024-01-09,61
01028,Bjornoya,74.5167,19.0167,1910-08-29,2024-04-19,107
70395,Ketchikan International Airport,55.35,-131.7167,1910-09-01,2024-04-17,149
82795,Campina Grande,-7.2167,-35.8833,1910-10-01,2024-12-29,18
22602,Reboly,63.8333,30.8167,1910-10-19,2024-04-20,119
29866,Minusinsk,53.7,91.7,1910-12-30,2024-04-19,119
01465,Torungen Fyr,58.4,8.8,1911-01-01,2024-04-19,107
31961,Pokrovka,43.8667,131.7167,1911-01-01,2024-04-20,119
31960,Vladivostok,43.1167,131.9333,1911-01-01,2024-04-20,119
71489,Scott CDA,52.36,-108.83,1911-05-01,2024-04-17,24
30627,Bajandaj,53.1,105.5333,1911-06-01,2024-04-20,119
26249,Voru,57.85,27.0167,1911-08-06,2024-01-31,45
23678,Verhneimbatsk,63.15,87.95,1911-08-16,2024-04-20,119
68342,Ottosdal,-26.8167,26.0167,1911-09-01,2024-12-26,129
68296,Skukuza,-24.9833,31.6,1911-09-01,2024-12-24,129
60101,Tanger Aerodrome,35.7333,-5.9,1912-06-29,2024-04-17,96
82798,Joao Pessoa,-7.1,-34.8667,1912-07-01,2024-12-30,18
22583,Kojnas,64.75,47.65,1912-09-01,2024-04-20,119
22217,Kandalaksa,67.15,32.35,1912-09-01,2024-04-20,119
94619,Dalwallinu,-30.2667,116.65,1912-09-01,2024-10-26,6
82993,Maceio Aeroporto,-9.5167,-35.7833,1912-10-01,2024-12-30,18
36974,Naryn,41.4333,76.0,1913-01-01,2024-04-21,75
30935,Krasnyj Chikoj,50.3667,108.75,1913-01-01,2024-04-20,119
68110,Windhoek,-22.5667,17.1,1913-01-01,2024-04-06,99
31770,Sovetskaja Gavan,48.9667,140.3,1913-01-01,2024-04-20,119
29111,Sredny Vasjugan,59.2167,78.2333,1913-07-01,2024-04-20,119
68471,Van Reenen,-28.3669,29.3831,1913-08-01,2024-12-30,129
42131,Hissar,29.1667,75.7333,1914-05-22,2024-04-20,61
28711,Bugul'Ma,54.5833,52.8,1914-06-01,2024-04-05,119
31329,Ekimchan,53.0667,132.9833,1914-08-14,2024-04-18,119
23032,Maresale,69.7167,66.8,1914-09-01,2024-04-20,119
32389,Kljuchi,56.3167,160.8333,1914-09-24,2024-04-19,119
72564,Cheyenne Airport,41.15,-104.8,1915-01-01,2024-12-30,149
36870,Almaty,43.2333,76.9333,1915-05-01,2024-04-21,71
26045,Kunda,59.5167,26.55,1915-05-31,2024-01-31,45
72433,"Salem, Salem-Leckrone Airport",38.6333,-88.95,1915-07-01,2024-04-19,149
70308,St Paul Island Airport,57.1667,-170.2167,1915-08-08,2024-12-29,149
22165,Kanin Nos,68.65,43.3,1915-11-06,2024-04-19,119
42220,Pasighat,28.1,95.3833,1916-01-01,2024-04-21,61
68497,Mtunzini / Good Hope,-28.95,31.7,1916-01-01,2024-12-23,129
28698,Omsk,55.0167,73.3833,1916-01-01,2024-04-13,119
08027,San Sebastian / Igueldo,43.3,-2.05,1916-04-01,2024-04-17,131
17609,Larnaca Airport,34.8833,33.6333,1916-09-30,2024-04-20,36
72639,Alpena County Regional Airport,45.0833,-83.5667,1916-10-21,2024-12-30,149
70260,Nenana Municipal Airport,64.55,-149.0667,1916-12-01,2024-04-16,149
22520,Rabocheostrovsk / Kem-Port,64.9833,34.8,1916-12-01,2024-04-20,119
68014,Grootfontein,-19.6,18.1167,1917-01-01,2024-04-08,99
70361,Yakutat Airport,59.5,-139.6667,1917-04-01,2024-12-30,149
68429,Postmasburg,-28.3458,23.0792,1917-06-01,2024-12-30,129
70267,Allen Army Airfield,64.0,-145.7167,1917-06-01,2024-12-30,149
70387,Wrangell,56.4833,-132.3667,1917-11-02,2024-04-16,149
42971,Bhubaneswar,20.25,85.8333,1918-04-01,2024-04-11,61
72260,"Stephenville, Clark Field Municipal Airport",32.2167,-98.1833,1918-05-01,2024-04-18,149
34123,Voronez,51.7,39.2167,1918-06-01,2024-04-21,119
70251,Talkeetna Airport,62.3167,-150.1,1918-06-18,2024-12-30,149
60010,Izana,28.3,-16.5,1919-01-01,2024-04-17,131
62007,Zuara,32.8833,12.0833,1920-01-01,2024-04-17,80
08222,Madrid,40.4167,-3.6833,1920-01-01,2024-01-31,131
08383,Huelva,37.2833,-6.9167,1920-01-01,2024-04-19,131
72619,Greenville,45.463,-69.5516,1920-01-01,2024-04-18,149
68338,Vryburg,-26.95,24.6333,1920-01-01,2024-12-07,129
62306,Mersa Matruh,31.3333,27.2167,1920-01-01,2024-03-20,42
71774,Malahat,48.57,-123.53,1920-01-12,2024-04-18,24
08130,Zamora,41.5,-5.75,1920-02-01,2024-04-19,131
01026,Tromso,69.65,18.9333,1920-07-01,2024-04-19,107
07577,Montelimar,44.5833,4.7333,1920-08-17,2024-04-19,49
07480,Lyon / Bron,45.7167,4.95,1920-09-01,2024-04-19,49
71800,Cape Race,46.66,-53.08,1920-10-26,2024-04-18,24
37711,Idjevan,40.8667,45.15,1920-11-29,2024-04-21,5
38388,Ekezhe,41.0333,57.75,1920-12-01,2024-03-21,144
07650,Marseille / Marignane,43.45,5.2333,1921-01-01,2024-04-19,49
15120,Cluj-Napoca,46.7833,23.5667,1921-03-01,2024-04-20,118
07149,Paris-Orly,48.7333,2.4,1921-03-01,2024-04-19,49
68032,Maun,-19.9833,23.4167,1921-10-01,2024-12-15,17
68029,Kasane,-17.8167,25.15,1921-10-01,2024-12-30,17
01001,Jan Mayen,70.9333,-8.6667,1921-12-31,2024-04-19,107
68024,Ghanzi,-21.7,21.65,1922-01-01,2024-10-24,17
30603,Zima,53.9333,102.05,1922-12-01,2024-04-20,119
28418,Severnyy / Sarapul / Zapadnyy,56.4667,53.7333,1923-01-01,2024-04-20,119
01238,Fokstua Ii,62.1167,9.2833,1923-01-30,2024-04-19,107
70367,"Gustavus, Gustavus Airport",58.4167,-135.7,1923-04-01,2024-04-18,149
68674,Port St Johns,-31.6333,29.55,1923-05-01,2024-12-04,129
07190,Strasbourg,48.55,7.6333,1923-05-01,2024-04-19,49
70219,Bethel Airport,60.7833,-161.8333,1923-08-01,2024-12-30,149
26509,Klaipeda,55.7333,21.0667,1923-08-01,2024-04-19,81
10544,Wasserkuppe,50.5,9.95,1923-08-01,2024-04-21,53
22292,Indiga,67.6833,48.6833,1923-10-16,2024-04-19,119
31909,Ternej,45.0,136.6,1923-11-01,2024-04-20,119
74793,Gifford,27.6561,-80.4181,1923-12-01,2024-12-30,149
08181,Barcelona / Aeropuerto,41.2833,2.0667,1924-03-01,2024-04-17,131
33317,Shepetivka,50.1667,27.0333,1924-04-01,2024-04-20,146
70386,Petersburg,56.8167,-132.9667,1924-05-01,2024-04-16,149
31174,Bol'Soj Santar,54.8333,137.5333,1924-11-01,2024-04-20,119
27333,Kostroma,57.7333,40.7833,1925-01-01,2024-02-19,119
26634,Ukmerge,55.25,24.7667,1925-01-01,2024-04-14,81
29594,Tajshet,55.95,98.0,1925-01-01,2024-04-19,119
94672,Adelaide Airport,-35.0,138.5,1925-04-01,2024-12-30,6
62016,Misurata,32.4167,15.05,1925-05-25,2024-04-17,80
68387,Vryheid,-27.7772,30.8,1925-08-01,2024-12-30,129
62019,Sirte,31.2,16.5833,1925-08-01,2024-04-17,80
31388,Norsk,52.35,129.9167,1925-10-12,2024-04-20,119
71201,Vancouver Harbour CS,49.3,-123.12,1925-11-01,2024-04-17,24
72526,Erie International Airport,42.0833,-80.1833,1926-01-01,2024-12-30,149
72417,Jennings Randolph Field,38.8833,-79.85,1926-01-01,2024-12-29,149
47165,Mokp'O,34.7833,126.3833,1926-01-01,2024-04-07,130
72529,Greater Rochester International,43.1167,-77.6833,1926-01-02,2024-12-29,149
38836,Dushanbe,38.55,68.7833,1926-04-01,2024-04-21,137
61049,N'Guigmi,14.25,13.1167,1926-05-01,2024-04-17,104
38750,Esengyly,37.4667,53.6333,1926-05-21,2024-04-21,144
21982,Ostrov Vrangelja,70.9833,-178.4833,1926-10-01,2024-04-19,119
23205,Nar'Jan-Mar,67.6333,53.0333,1926-11-14,2024-04-20,119
08433,Murcia / San Javier,37.7833,-0.8,1927-01-01,2024-04-01,131
34655,Kotel'Nikovo,47.6333,43.15,1927-01-01,2024-03-27,119
10444,Göttingen,51.5,9.95,1927-01-01,2024-04-21,53
17040,Rize / Çiftekavak,41.0333,40.5167,1927-03-09,2024-04-20,143
29313,Pudino,57.5333,79.3667,1927-05-01,2024-04-20,119
94926,Canberra,-35.3,149.2,1927-06-01,2024-10-25,6
30949,Kyra,49.5667,111.9667,1927-08-10,2024-04-20,119
34861,Elista,46.3667,44.3333,1927-10-11,2024-03-19,119
72597,Rogue Valley International  Airport,42.3833,-122.8833,1928-01-01,2024-12-30,149
62059,Derna,32.7833,22.5833,1928-01-01,2024-01-12,80
15280,Vf. Omu,45.45,25.45,1928-01-01,2024-04-20,118
72688,Pendleton Municipal Airport,46.1667,-119.3833,1928-01-01,2024-12-30,149
22892,Vyborg,60.7167,28.7333,1928-01-23,2024-04-20,119
72534,Chicago Midway Airport,41.7833,-87.75,1928-02-29,2024-04-18,149
37618,Kalinino / Tashir,41.1233,44.28,1928-03-06,2024-04-21,5
40022,Lattakia,35.5333,35.7667,1928-09-01,2024-04-12,136
95753,Richmond,-33.6,150.8,1928-10-01,2024-04-16,6
24507,Tura,64.2667,100.2333,1928-10-01,2024-04-19,119
30054,Vitim,59.45,112.5833,1928-10-15,2024-04-20,119
72317,Piedmont Triad International  Airport,36.1,-79.95,1928-11-01,2024-12-30,149
20891,Hatanga,71.9833,102.4667,1928-12-01,2024-04-20,119
15420,Bucuresti / Imh,44.5,26.1333,1929-01-01,2024-04-20,118
71925,Cambridge Bay Airport,69.11,-105.14,1929-01-01,2024-12-30,24
71785,White Rock Campbell Scientific,49.02,-122.78,1929-01-01,2024-04-18,24
17240,Isparta,37.75,30.55,1929-01-01,2024-04-17,143
38933,Kurgan-Tyube,37.8167,68.7833,1929-01-04,2024-04-21,137
17090,Sivas,39.75,37.0167,1929-02-01,2024-04-17,143
10863,Weihenstephan,48.4,11.7,1929-06-01,2024-02-28,53
42973,Chandbali,20.7833,86.7333,1929-06-06,2024-04-09,61
03973,Connaught Airport,53.9,-8.8167,1929-10-01,2024-04-17,65
03953,Valentia Observatory,51.9333,-10.25,1929-10-01,2024-04-17,65
03075,Wick,58.45,-3.0833,1929-10-01,2024-04-19,148
03005,Lerwick,60.1333,-1.1833,1929-10-01,2024-04-17,148
03091,Aberdeen / Dyce,57.2,-2.2167,1929-10-02,2024-04-19,148
32053,Nogliki,51.9167,143.1333,1929-11-06,2024-04-20,119
70261,Fairbanks Airport,64.8,-147.8667,1929-12-01,2024-12-30,149
72219,Hartsfield-Jackson Atlanta,33.65,-84.1,1930-01-01,2024-12-30,149
D4878,Oberharz am Brocken-Stiege,51.6646,10.8811,1930-01-01,2024-04-21,53
38734,Karsahura / Dehavo,39.45,70.2,1930-01-01,2024-04-13,137
36982,Tian-Shan,41.8833,78.2333,1930-01-01,2024-04-16,75
72228,Birmingham Airport,33.5667,-86.75,1930-01-01,2024-12-30,149
17074,Kastamonu,41.3667,33.7667,1930-01-01,2024-04-20,143
71524,L'Assomption,45.81,-73.43,1930-01-01,2024-04-17,24
07207,Le Talut,47.3,-3.2167,1930-04-01,2024-04-19,49
22686,Vendinga,63.45,47.9167,1930-04-30,2024-04-20,119
72265,Midland International Airport,31.9333,-102.2,1930-06-01,2024-12-30,149
26976,Krasnaja Gora,53.0167,31.6,1930-06-13,2024-04-20,119
72593,Salinas / Spreckels Junction,36.6628,-121.6064,1930-06-14,2024-12-30,149
71835,Pickle Lake,51.45,-90.22,1930-07-18,2024-04-18,24
72244,Houston / Olcott,29.6073,-95.1587,1930-08-01,2024-12-30,149
08001,La Coruna,43.3667,-8.4167,1930-10-01,2024-04-19,131
29282,Bogucany,58.3833,97.45,1930-10-01,2024-04-19,119
03302,Valley,53.25,-4.5333,1930-12-01,2024-04-19,148
72734,Sault Ste. Marie Muni,46.4833,-84.35,1931-01-01,2024-12-30,149
42435,Barmer,25.75,71.3833,1931-01-01,2024-04-19,61
72681,Boise Air Terminal,43.5667,-116.2333,1931-01-01,2024-12-30,149
86490,Mercedes,-33.25,-58.0667,1931-01-01,2024-12-30,150
60020,"Santa Cruz De Tene-Rife, Cmz",28.45,-16.25,1931-01-01,2024-04-17,131
47648,Choshi,35.7333,140.8667,1931-01-01,2024-01-13,69
D0656,Braunlage,51.7234,10.6021,1931-01-01,2024-04-21,53
47420,Nemuro,43.3333,145.5833,1931-01-01,2024-01-13,69
43201,Gadag,15.4167,75.6333,1931-01-01,2024-04-21,61
42559,Guna,24.65,77.3167,1931-01-01,2024-04-20,61
03162,Eskdalemuir,55.3167,-3.2,1931-01-01,2024-04-19,148
10384,Berlin / Tempelhof,52.4667,13.4,1931-01-01,2024-04-21,53
10452,Braunlage,51.7333,10.6,1931-01-01,2024-02-28,53
10253,Luechow,52.9667,11.1333,1931-01-01,2024-04-21,53
10020,List / Sylt,55.0167,8.4167,1931-01-01,2024-04-21,53
10430,Bad Lippspringe,51.7833,8.8333,1931-01-01,2024-04-21,53
10513,Köln-Bonn Airport,50.8667,7.1667,1931-01-01,2024-04-21,53
12205,Szczecin,53.4,14.6167,1931-01-02,2024-04-20,115
72220,Apalachicola Municipal Airport,29.7167,-85.0167,1931-03-01,2024-04-18,149
72365,Albuquerque International  Airport,35.0333,-106.6,1931-03-01,2024-12-30,149
D2201,Hiddensee-Vitte,54.575,13.1044,1931-04-14,2024-04-21,53
72418,Wilmington / Duross Heights,39.6787,-75.6066,1931-04-16,2024-12-30,149
10410,Essen,51.4,6.9667,1931-04-20,2024-04-21,53
42498,Bhagalpur,25.2333,86.95,1931-05-07,2024-03-23,61
36064,Artibas,51.8,87.2667,1931-06-03,2024-04-21,119
31168,Ajan,56.45,138.15,1931-11-01,2024-04-20,119
62002,Nalut,31.8667,10.9833,1932-01-01,2024-04-17,80
72651,Sioux Falls Foss Field,43.5833,-96.75,1932-01-01,2024-12-30,149
20107,Barencburg,78.0667,14.25,1932-01-01,2024-04-20,119
32287,Ust-Hajrjuzovo,57.0667,156.8333,1932-04-01,2024-04-19,119
22235,Krasnoscel'E,67.35,37.05,1932-05-20,2024-04-20,119
38413,Tamdy,41.7333,64.6167,1932-06-02,2024-04-21,151
30328,Orlinga,56.05,105.8333,1932-08-01,2024-04-20,119
70341,Homer / Municipal,59.6333,-151.5,1932-09-01,2024-12-30,149
24908,Vanavara,60.3333,102.2667,1932-09-01,2024-04-20,119
35394,Karaganda,49.8,73.15,1932-10-01,2024-04-18,71
31959,Rudnaja Pristan,44.3667,135.85,1932-10-05,2024-04-20,119
31735,Habarovsk,48.5167,135.1667,1932-12-31,2024-04-20,119
36003,Pavlodar,52.3,76.9333,1933-01-01,2024-04-21,71
38062,Kzyl-Orda,44.85,65.5,1933-01-01,2024-04-21,71
23631,Berezovo,63.9333,65.05,1933-01-03,2024-04-18,119
38507,Turkmenbashi,40.05,53.0,1933-01-06,2024-04-20,144
38880,Ashgabat Keshi,37.9667,58.3333,1933-01-12,2024-04-21,144
28493,Tara,56.9,74.3833,1933-01-25,2024-03-15,119
29231,Kolpasevo,58.3167,82.95,1933-02-05,2024-04-20,119
29838,Barnaul,53.4333,83.5167,1933-02-05,2024-04-19,119
29698,Nizhneudinsk,54.8833,99.0333,1933-02-19,2024-04-20,119
29939,Bijsk Zonal'Naja,52.6833,84.95,1933-03-01,2024-04-20,119
72278,Phoenix Sky Harbor Airport,33.4333,-112.05,1933-06-01,2024-12-30,149
61036,Tillabery,14.2,1.45,1933-08-01,2024-04-17,104
29752,Nenastnaja,54.75,88.8167,1933-08-01,2024-04-20,119
71915,Coral Harbour Airport,64.19,-83.36,1933-10-01,2024-12-29,24
20674,Ostrov Dikson,73.5,80.4,1933-10-12,2024-04-20,119
30777,Sretensk,52.2333,117.7,1933-12-04,2024-04-20,119
D2932,Leipzig/Halle,51.4348,12.2396,1934-01-01,2024-04-21,53
10488,Dresden / Klotzsche,51.1333,13.75,1934-01-01,2024-04-21,53
20667,Im. M. V. Popova,73.3333,70.05,1934-01-01,2024-04-19,119
72382,Palmdale Prod Flight Plant,34.6333,-118.0833,1934-01-02,2024-04-18,149
23472,Turuhansk,65.7833,87.9333,1934-01-14,2024-04-20,119
20292,Gmo Im. E. K. Fedorova,77.7167,104.3,1934-02-03,2024-04-20,119
29581,Kansk,56.2,95.6333,1934-02-22,2024-04-19,119
21824,Tiksi,71.5833,128.9167,1934-04-04,2024-04-20,119
10637,Frankfurt Airport,50.05,8.6,1934-05-01,2024-04-21,53
72383,Sandberg,34.75,-118.7167,1934-07-01,2024-04-18,149
72525,Youngstown-Warren Reg Airprt,41.25,-80.6667,1934-08-01,2024-12-30,149
23921,Ivdel,60.6833,60.45,1934-10-08,2024-04-17,119
28044,Serov,59.6,60.5333,1934-10-31,2024-04-19,119
71818,Cartwright Airport,53.68,-57.04,1934-11-01,2024-12-30,24
10325,Bad Salzuflen,52.1,8.75,1935-01-01,2024-04-21,53
10338,Hannover,52.4667,9.683300000000001,1935-01-01,2024-04-21,53
08285,Valencia,39.4833,-0.38330000000000003,1935-01-01,2024-01-31,131
10235,Soltau,53.0,9.8333,1935-01-01,2024-04-21,53
10554,Erfurt / Bindersleben,50.9833,10.9667,1935-01-01,2024-04-21,53
63619,Moyale,3.5333,39.05,1935-01-01,2024-04-17,72
10046,Kiel / Holtenau,54.3833,10.15,1935-01-01,2024-04-21,53
30745,Sosnovo-Ozerskoe,52.5333,111.55,1935-01-01,2024-04-20,119
D0755,"Buchen, Kr. Neckar-Odenwald",49.5182,9.3213,1935-01-01,2024-04-21,53
86430,Paysandu,-32.3333,-58.0333,1935-01-01,2024-04-17,150
71621,Trenton Airport,44.12,-77.53,1935-01-03,2024-04-18,24
72677,Logan International Airport,45.8167,-108.55,1935-05-01,2024-12-30,149
23242,Novy Port,67.6833,72.8667,1935-05-04,2024-04-20,119
38911,Kerki,37.8333,65.2,1935-08-03,2024-04-21,144
30683,Erofej Pavlovic,53.9667,121.9333,1935-08-07,2024-04-20,119
70030,Wainwright Airport,70.6333,-160.0333,1935-09-20,2024-04-13,149
03797,Manston,51.35,1.35,1935-10-27,2024-04-19,148
08452,Cadiz Bay / Puntales,36.5011,-6.2567,1935-11-01,2024-01-31,131
13274,Beograd,44.8,20.4667,1935-12-31,2024-04-20,123
30957,Aksa,50.2667,113.2667,1936-01-01,2024-04-20,119
30862,Shilka,51.8667,116.0333,1936-01-01,2024-04-20,119
30859,Aginskoe,51.1,114.5167,1936-01-01,2024-04-20,119
25927,Takhtoyamsk / Tahtojamsk / Brokhova,59.65,154.2667,1936-01-01,2024-04-19,119
30829,Novoselenginsk,51.1,106.65,1936-01-01,2024-04-20,119
30815,Hamar-Daban,51.5333,103.6,1936-01-01,2024-04-18,119
31295,Magdagaci,53.4667,125.8167,1936-01-01,2024-04-19,119
30802,Mondy,51.6833,100.9833,1936-01-01,2024-04-20,119
30739,Horinsk,52.1667,109.7833,1936-01-01,2024-04-20,119
31026,Chagda,58.7333,130.6167,1936-01-01,2024-04-20,119
30844,Hilok,51.35,110.4667,1936-01-01,2024-04-20,119
31532,Cekunda,50.8667,132.25,1936-01-01,2024-04-20,119
31416,Im Poliny Osipenko,52.4167,136.5,1936-01-01,2024-04-20,119
33377,Lubny,50.0,33.0167,1936-01-01,2024-04-20,146
10963,Garmisch-Partenkirchen,47.4833,11.0667,1936-01-01,2024-04-21,53
33275,Sumy,50.85,34.6667,1936-01-01,2024-04-19,146
33261,Konotop,51.2333,33.2,1936-01-01,2024-04-19,146
33027,Zitkovici,52.2167,27.8667,1936-01-01,2024-04-19,12
32594,Ozernaja,51.4833,156.4833,1936-01-01,2024-04-20,119
33393,L'Viv,49.8167,23.95,1936-01-01,2024-04-20,146
33562,Vinnytsia,49.2333,28.6,1936-01-01,2024-04-20,146
32509,Semjachik,54.1167,159.9833,1936-01-01,2024-04-19,119
32411,Ica,55.5833,155.5833,1936-01-01,2024-04-20,119
26167,Nikolaevskoe,58.5667,29.8,1936-01-01,2024-04-20,119
33924,Chornomors'Ke,45.5167,32.7,1936-01-01,2024-04-21,146
32252,Ust'- Vojampolka,58.5,159.1667,1936-01-01,2024-04-19,119
32069,Pil'Vo,50.05,142.1667,1936-01-01,2024-04-20,119
32027,Pogibi,52.2167,141.6333,1936-01-01,2024-04-20,119
31981,Anucino,43.9667,133.0667,1936-01-01,2024-04-20,119
26038,Tallin / Harku,59.3833,24.5833,1936-01-01,2024-04-20,45
26258,Pskov,57.8167,28.4167,1936-01-01,2024-04-20,119
31713,Birobidzhan,48.7333,132.95,1936-01-01,2024-04-20,119
26291,Borovici,58.4167,33.9,1936-01-01,2024-04-20,119
31707,Ekaterino-Nikol'Skoe,47.7333,130.9667,1936-01-01,2024-04-20,119
31702,Obluc'E,49.0,131.0833,1936-01-01,2024-04-20,119
31655,Troickoe,49.45,136.5667,1936-01-01,2024-04-20,119
31594,Arhara,49.4167,130.0833,1936-01-01,2024-04-20,119
31587,Pojarkovo,49.6167,128.65,1936-01-01,2024-04-20,119
31527,Zavitaja,50.1167,129.4667,1936-01-01,2024-04-20,119
31439,Bogorodskoe,52.3833,140.4667,1936-01-01,2024-04-20,119
26378,Holm,57.15,31.1833,1936-01-01,2024-04-20,119
25956,Apuka,60.4333,169.6667,1936-01-01,2024-04-20,119
31348,Burukan,53.05,136.0333,1936-01-01,2024-04-20,119
31987,Partizansk,43.15,133.0167,1936-01-01,2024-04-20,119
32076,Progranichnoe,50.4,143.7667,1936-01-01,2024-04-20,119
30695,Dzalinda,53.4667,123.9,1936-01-01,2024-04-20,119
29253,Losinoborskoe,58.4333,89.3667,1936-01-01,2024-04-20,119
29122,Kargasok,59.05,80.95,1936-01-01,2024-04-20,119
29023,Napas,59.85,81.95,1936-01-01,2024-04-20,119
28916,Sarlyk,52.9333,54.75,1936-01-01,2024-04-20,119
28825,Sterlitamak,53.5833,56.0,1936-01-01,2024-04-20,119
28748,Troizk,54.0833,61.6167,1936-01-01,2024-04-18,119
28719,Aksakovo,54.0333,54.1833,1936-01-01,2024-04-20,119
28704,Culpanovo,54.5,50.4167,1936-01-01,2024-04-08,119
28666,Makusino,55.25,67.3,1936-01-01,2024-04-17,119
28621,Birsk,55.4167,55.5333,1936-01-01,2024-04-20,119
27402,Tver,56.9,35.8833,1936-01-01,2024-04-12,119
28573,Isim,56.1,69.4333,1936-01-01,2024-01-01,119
28552,Sadrinsk,56.0667,63.65,1936-01-01,2024-04-17,119
27485,Joskar-Ola,56.7,47.9167,1936-01-01,2024-04-20,119
D0314,"Kubschütz, Kr. Bautzen",51.1604,14.5042,1936-01-01,2024-04-21,53
28491,Bol'Sie Uki,56.9333,72.6667,1936-01-01,2024-03-27,119
28382,Ust'- Isim,57.6833,71.1833,1936-01-01,2024-04-20,119
28319,Nozovka,57.0833,54.75,1936-01-01,2024-04-20,119
28214,Glazov,58.1333,52.5833,1936-01-01,2024-04-20,119
28144,Verhotur'E,58.8667,60.7833,1936-01-01,2024-04-20,119
28116,Kudymkar,58.9833,54.65,1936-01-01,2024-04-20,119
28076,Dem'Janskoe,59.6,69.2833,1936-01-01,2024-04-20,119
28064,Leusi,59.6167,65.7167,1936-01-01,2024-04-20,119
28049,Gari,59.4333,62.3333,1936-01-01,2024-04-20,119
27653,Arzamas,55.3667,43.7833,1936-01-01,2024-04-20,119
27665,Lukojanov,55.0333,44.5,1936-01-01,2024-04-20,119
27962,Penza,53.1167,45.0167,1936-01-01,2024-04-20,119
27906,Orel,52.9333,36.0,1936-01-01,2024-04-20,119
27858,Pacelma,53.3333,43.3167,1936-01-01,2024-04-20,119
27719,Tula,54.2333,37.6167,1936-01-01,2024-04-18,119
28481,Vikulovo,56.8167,70.6167,1936-01-01,2024-04-20,119
30731,Gorjacinsk,52.9833,108.2833,1936-01-01,2024-04-20,119
29456,Tjuhtet,56.5333,89.3167,1936-01-01,2024-04-20,119
